,PC1,PC2,PC3,Cluster
"4Y5Y_1|A,D|antigen_species=homo",-15.881897132492904,-1.0811002738736695,1.530154358163519,1
"4Y5Y_2|B,E|antigen_species=homo",13.918868001285832,-7.776295703626109,0.4122954233707547,0
"8S6Z_1|A,D|antigen_species=homo",-20.951197040345182,2.021102979536293,2.4953941024767374,1
"8S6Z_2|B,E|antigen_species=homo",20.230780524222585,3.1160561992304903,-0.20182657058012213,0
"8VGN_1|A,H|antigen_species=homo",-17.921072053240238,0.05289773947178747,-2.1939749833437063,1
"8VGN_2|B,L|antigen_species=homo",19.11793548362361,1.9390009646024127,-0.4809061790689613,0
"8VGO_1|A,H|antigen_species=homo",-17.69332273881444,-0.08849197064088146,-2.324395378404876,1
"8VGO_2|B,L|antigen_species=homo",18.783927661441638,1.7179941947031228,-0.6241788836012174,0
"8VGH_2|E,G,I,L|antigen_species=homo",20.08158588409127,3.06267070894824,-0.26300426723669,0
"8VGH_3|F,H,J,K|antigen_species=homo",-18.00770003955493,0.18020430861752376,-0.2717800337426559,1
8YWQ_1|H|antigen_species=homo,-17.248588847976396,-0.2717418800779473,-0.19379918643529112,1
8YWQ_2|L|antigen_species=homo,20.76904762839214,3.4675417083738247,0.06506869635814849,0
"8VGI_2|E,G,I,L|antigen_species=homo",20.00970711547106,2.977503892826732,-0.2757425176874862,0
"8VGI_3|F,H,J,K|antigen_species=homo",-17.81287980094985,0.05856789721829539,-0.3904112652949985,1
"8VGJ_2|E,G,I,L|antigen_species=homo",19.790634483483448,2.83082518127455,-0.370544019106712,0
"8VGJ_3|F,H,J,K|antigen_species=homo",-17.607822234950007,-0.06490208579721118,-0.4453636028946287,1
8T6M_1|A|antigen_species=homo,20.113402922370422,3.232552516988985,-0.3133958695427259,0
8T6M_2|B|antigen_species=homo,-16.295499401328605,-0.8729015720995494,-1.072767400372908,1
8T6M_3|C|antigen_species=homo,20.26572111441543,3.14019110599575,-0.16025582958855975,0
8T6M_4|D|antigen_species=homo,-16.886638934869612,-0.5007444064868469,-0.7874998294200662,1
"8VGK_2|E,G,I,L|antigen_species=homo",19.628046405148904,2.6384059702299196,-0.39619257667343155,0
"8VGK_3|F,H,J,K|antigen_species=homo",-17.442633499870823,-0.16851782695235448,-0.5276319009361078,1
8VGP_2|H|antigen_species=homo,-19.95449879096266,1.3974368610777155,1.6396678208016946,1
8VGP_3|L|antigen_species=homo,20.40956784076252,3.35575807143667,-0.14093879304723222,0
"6VGR_2|C,H|antigen_species=homo",-18.943461674807466,0.6393271931041172,-2.232036230482499,1
"6VGR_3|D,L|antigen_species=homo",20.188953271247648,2.8604231302884764,-0.10345436908842684,0
"3SKJ_1|L,M|antigen_species=homo",20.81085648666308,3.652496028783205,0.01620036298437707,0
"3SKJ_2|H,I|antigen_species=homo",-20.022948069954953,1.4576720573644553,1.9611314013211625,1
5NGV_2|H|antigen_species=homo,-15.199672482870499,-1.768022131192339,-5.079071228879335,1
5NGV_3|L|antigen_species=homo,13.653221207512894,-7.83206916161244,0.24180257145939682,0
9GWT_1|H|antigen_species=homo,-18.30512657003125,0.3550531524650051,-0.1520289408382162,1
9GWT_2|L|antigen_species=homo,19.66445825389608,2.6908448249224866,-0.4269797356713665,0
"7E7E_2|C,H|antigen_species=homo",-19.329981363505404,1.0014653809391867,1.486042289557002,1
"7E7E_3|D,L|antigen_species=homo",20.81485154492815,3.438122670994364,0.11919191337718157,0
6YIO_2|H|antigen_species=homo,-19.044389123959633,0.685450570982179,-2.5042000740122634,1
6YIO_3|L|antigen_species=homo,20.968457668481527,3.949879527331524,-0.006961614977376818,0
2UZI_1|H|antigen_species=homo,-17.671733810986648,0.03047649437564586,2.584980230921137,1
2UZI_2|L|antigen_species=homo,19.348828591376332,0.9385618492551273,0.2779095707899444,0
"8V9D_2|I,K,M|antigen_species=homo",-17.778347315797124,0.03333674129740871,-0.47157971465798715,1
"8V9D_3|J,L,N|antigen_species=homo",20.353764116253057,3.167798301199013,-0.13186730287844048,0
3B2V_1|L|antigen_species=homo,20.515309262482216,3.4200302081165486,-0.12096864936874784,0
3B2V_2|H|antigen_species=homo,-18.24668058348189,0.3223445385699909,-0.07455398811927483,1
"7D85_2|B,E|antigen_species=homo",-20.411775809723647,1.692356118861932,2.1431038458750837,1
"7D85_3|C,F|antigen_species=homo",14.269906030603384,-9.40994177399736,1.5018202976608679,0
"8VC7_1|A,D|antigen_species=homo",21.02770097219171,3.8633793478767897,0.08257706750022849,0
"8VC7_2|B,J|antigen_species=homo",-20.317071949215578,1.619203883442846,1.7128981605481886,1
2XWT_1|A|antigen_species=homo,-18.308210011682075,0.31190012923028226,-1.4411140549580497,1
2XWT_2|B|antigen_species=homo,13.621011221550072,-9.63094991025104,1.114438530086559,0
"8Y31_1|A,C|antigen_species=homo",19.850316444773494,2.734882629908462,-0.26175149502529804,0
"8Y31_2|B,D|antigen_species=homo",-20.158310085610164,1.530350630600427,1.893880000964576,1
3G6D_1|L|antigen_species=homo,13.597195812075343,-9.749663410646637,1.1344580991898505,0
3G6D_2|H|antigen_species=homo,-20.42827458295398,1.693434198308249,1.9919002496698197,1
6O9I_1|A|antigen_species=homo,-15.925790676181633,-1.102997263589396,0.13910858756318353,1
6O9I_2|B|antigen_species=homo,15.949023765794381,-1.7326938957840112,-1.0233452070323734,0
6O9I_4|D|antigen_species=homo,-14.220601255244585,-2.2576057951210795,-3.568483881756758,1
6O9I_5|E|antigen_species=homo,15.35451476051578,-2.208360880236969,-1.260755217310191,0
"9DH2_1|A,G,K,P|antigen_species=homo",-18.756173870637937,0.5303030460995839,-2.3080690392903978,1
"9DH2_2|D,H,L,Q|antigen_species=homo",19.962247035606396,2.963169505071458,-0.28943561182848293,0
"6WZM_1|A,C|antigen_species=homo",-18.061622675255315,0.08292414512947398,-2.7127748134402774,1
"6WZM_2|B,D|antigen_species=homo",20.16009856645342,2.958341591024418,-0.17428495118630252,0
"6X4T_2|B,D|antigen_species=homo",-20.225187582185114,1.5886894902413715,2.265866696890008,1
"6X4T_3|E,F|antigen_species=homo",20.97487854483511,3.9683863585065975,-0.010481185904020255,0
3K2U_3|H|antigen_species=homo,-20.459952951210095,1.7040811494924193,1.7440069486017469,1
3K2U_4|L|antigen_species=homo,21.049970638320403,3.937161099649796,0.060472674079239785,0
5D71_2|H|antigen_species=homo,-20.72591495866098,1.8716126694583832,2.2833248889285125,1
5D71_3|L|antigen_species=homo,13.922306188286099,-9.497972715515678,1.2673391002631793,0
2R0K_2|L|antigen_species=homo,21.065596268736304,3.9496302985494838,0.06622618540488943,0
2R0K_3|H|antigen_species=homo,-20.580520028477707,1.775396204643309,1.785650518458568,1
9E6K_1|H|antigen_species=homo,-21.00861296671002,2.055032852745981,2.454456471578818,1
9E6K_2|L|antigen_species=homo,20.793401419845633,3.5950686177598397,0.004472655834185696,0
"8UWZ_1|A,C|antigen_species=homo",-20.3997191664984,1.671826042087122,1.805906964211892,1
"8UWZ_2|B,D|antigen_species=homo",20.001298761142667,3.039283759138721,-0.2890707760866381,0
"6BAN_1|A,C,E,G|antigen_species=homo",14.919136986995909,-3.379933845450637,-0.9912326780211506,0
"6BAN_2|B,D,F,H|antigen_species=homo",-12.082508049490754,-3.460472687132342,-1.6995723750987541,1
3BE1_2|H|antigen_species=homo,-20.146615883884287,1.520805290446034,1.6983868201463035,1
3BE1_3|L|antigen_species=homo,20.914878818835383,3.82395739946993,0.012935743114944036,0
"4J4P_2|C,H|antigen_species=homo",-17.282167022331365,-0.2554054276776479,-0.5739752064940001,1
"4J4P_3|D,L|antigen_species=homo",13.866654449767228,-9.496615491788571,1.236361137415695,0
8IOW_2|L|antigen_species=homo,21.039202195298042,3.876221892731415,0.08212469046991194,0
8IOW_3|H|antigen_species=homo,-19.85416223076763,1.364694014234663,2.047562324303674,1
5XXY_1|H|antigen_species=homo,-20.51251808948304,1.7339237804421013,1.8184313096095597,1
5XXY_2|L|antigen_species=homo,21.070375594149482,3.9132178980746457,0.08732292466545613,0
5X8M_2|B|antigen_species=homo,-20.356844671989997,1.6656208218942876,2.3079446892457596,1
5X8M_3|C|antigen_species=homo,20.7587672126238,3.551871242418923,-0.0023858234706692297,0
6WMW_2|H|antigen_species=homo,-17.500058559790205,-0.16364200966188922,-1.4534746913785141,1
6WMW_3|L|antigen_species=homo,19.200760436705917,5.633231074696686,-2.557942373856452,0
6WMW_4|M|antigen_species=homo,-17.93693767173297,0.06760183217339769,-1.9953752126140316,1
6WMW_5|N|antigen_species=homo,18.21934822180274,1.4724122963863926,-0.9703773804655386,0
"8TBQ_1|A,H|antigen_species=homo",-20.083867140291304,1.5017853949466682,2.1529658629763286,1
"8TBQ_2|B,L|antigen_species=homo",20.771113439950938,3.5941141165662605,0.012302088031167082,0
"7WVM_1|A,C|antigen_species=homo",-16.728557650918066,-0.5518653572717155,1.9645071940803862,1
"7WVM_2|B,D|antigen_species=homo",17.394553029896603,-0.6435141112268796,-0.4296621727554956,0
"6NMU_1|A,L|antigen_species=homo",19.88475096803537,2.765864328842915,-0.2939347294989311,0
"6NMU_2|B,H|antigen_species=homo",-19.77789282496662,1.2902158003804634,1.4621430090730079,1
"4MXW_4|H,W|antigen_species=homo",-19.830582333381397,1.2919134359189932,0.8201656495407142,1
"4MXW_5|L,V|antigen_species=homo",20.92830165710495,3.8229265762024864,0.022507095484560095,0
"8OZ3_1|A,H|antigen_species=homo",-20.366226834489172,1.666038148926115,2.1667311316921727,1
"8OZ3_2|B,L|antigen_species=homo",21.072570860856487,3.936609570301463,0.07942063289784271,0
"2FJG_2|A,L|antigen_species=homo",21.065596268736304,3.9496302985494838,0.06622618540488943,0
"2FJG_3|B,H|antigen_species=homo",-20.487973686316536,1.726843944850123,1.894234224753943,1
"6MI2_1|A,D|antigen_species=homo",-19.107205169683496,0.7834656335324888,-1.2044169866742565,1
"6MI2_2|B,E|antigen_species=homo",13.511268625095058,-9.55401794373679,0.9711936676030818,0
"2H9G_1|A,L|antigen_species=homo",21.065596268736304,3.9496302985494838,0.06622618540488943,0
"2H9G_2|B,H|antigen_species=homo",-20.165232311370954,1.5269871197072684,1.667955206679167,1
"6BFT_1|B,L|antigen_species=homo",20.67905030981302,3.6122988346730813,-0.06910205192476832,0
"6BFT_2|A,H|antigen_species=homo",-19.570937057989006,1.145364745850213,0.8515692892956417,1
"3WLW_2|C,H|antigen_species=homo",-19.155444687768203,0.7596886660729796,-2.2936926267325912,1
"3WLW_3|D,L|antigen_species=homo",18.15275506775941,-1.0321439340669036,0.2375055441746295,0
"6VJA_2|H,I|antigen_species=homo",-17.915776621344,0.04838084150389779,-2.209949816991794,1
"6VJA_3|L,M|antigen_species=homo",19.11793548362361,1.9390009646024127,-0.4809061790689613,0
"6TXZ_2|H,I,J,K|antigen_species=homo",-20.812695179304832,1.9317175902324237,2.390968032591644,1
"6TXZ_3|L,M,N,O|antigen_species=homo",14.185741795694286,-9.767768370505788,1.6121277933008413,0
3ULV_2|L|antigen_species=homo,21.17586217754261,4.074495920723886,0.09068045184567833,0
3ULV_3|H|antigen_species=homo,-17.622965633367606,-0.1422393588884536,-1.950572145544008,1
3ULV_4|C|antigen_species=homo,13.970150086246413,-9.606904353974482,1.353193333724363,0
3ULV_5|D|antigen_species=homo,-16.97953232946055,-0.4650308780718342,-0.6023675993684562,1
3ULV_6|E|antigen_species=homo,19.051859730841553,2.50227606600521,-0.7931509809936056,0
3ULV_7|F|antigen_species=homo,-16.67890305380838,-0.7120530321510781,-2.4290565721999893,1
"7LFA_2|B,H|antigen_species=homo",-17.904422907404868,0.04530480981486446,-2.159222076268942,1
"7LFA_3|D,L|antigen_species=homo",12.274241046150568,-9.040717985241429,-0.22751837417504453,0
"7WKX_1|A,B|antigen_species=homo",-18.138304479646646,0.19011079820018323,-1.7471009560207404,1
"7WKX_2|C,D|antigen_species=homo",18.57081437382761,1.801914816357718,-0.8544848433283334,0
"6I04_2|C,H|antigen_species=homo",-18.23760047220224,0.3058716646310276,-0.27105242435415994,1
"6I04_3|D,L|antigen_species=homo",20.99372466802855,3.856082060203772,0.05739359102591355,0
"8JEL_1|A,C,F,I|antigen_species=homo",-20.526028925330916,1.7685002650804653,2.3440431879714856,1
"8JEL_2|B,D,G,K|antigen_species=homo",20.284294407002996,3.0663257168907156,-0.13060466812077945,0
"7RCO_2|C,E|antigen_species=homo",20.15467701762711,3.0261877482788857,-0.19172663498716275,0
"7RCO_3|D,F|antigen_species=homo",-19.116814163303047,0.8936642386296406,1.1548864052021446,1
"8JEN_1|A,C,E,G|antigen_species=homo",-20.526028925330916,1.7685002650804653,2.3440431879714856,1
"8JEN_2|B,D,F,H|antigen_species=homo",20.284294407002996,3.0663257168907156,-0.13060466812077945,0
"8JEO_2|B,E|antigen_species=homo",-17.403876084640387,-0.17269592884952117,-0.2498443514470039,1
"8JEO_3|C,F|antigen_species=homo",20.101329782654663,3.0416960746089097,-0.26557280721337007,0
"4ZSO_1|A,C|antigen_species=homo",15.430685776053389,-2.4079309279477,-1.0855379645554373,0
"4ZSO_2|B,D|antigen_species=homo",-14.754768737851322,-1.9383258955992573,-3.536530014000149,1
2QQK_2|H|antigen_species=homo,-20.319800081727305,1.6234311161413741,1.779134903071223,1
2QQK_3|L|antigen_species=homo,20.99450335199835,3.887641093727168,0.0403953631582238,0
"2FJH_2|A,L|antigen_species=homo",21.06100170455675,4.000345885636418,0.03800188856946986,0
"2FJH_3|B,H|antigen_species=homo",-20.349861130251707,1.633532150890017,1.605994189604744,1
"5HI3_2|C,H|antigen_species=homo",-20.4963214669148,1.7474985332887973,2.351108200419944,1
"5HI3_3|D,L|antigen_species=homo",13.190715361615913,-9.894448047980852,0.9006148058185991,0
6OGX_1|C|antigen_species=homo,-18.824316459778828,0.57515875492304,-2.174517181073194,1
6OGX_2|D|antigen_species=homo,20.929341591236458,3.8542604470319324,0.006719652423353044,0
6OGX_4|H|antigen_species=homo,-19.548068859220198,1.007147207358612,-1.987196440854198,1
6OGX_5|L|antigen_species=homo,20.14844956183051,3.3136978301002538,-0.33525991408504796,0
"5HI5_2|C,H|antigen_species=homo",-20.4963214669148,1.7474985332887973,2.351108200419944,1
"5HI5_3|D,L|antigen_species=homo",13.190715361615913,-9.894448047980852,0.9006148058185991,0
8PWH_1|A|antigen_species=homo,20.917391996342964,3.798637972137563,0.026179229538716455,0
8PWH_2|B|antigen_species=homo,-20.12559328257152,1.5069797893987193,1.7014941012937237,1
8PWH_3|C|antigen_species=homo,20.901792144510082,3.766176536986741,0.026735953427949658,0
8PWH_4|D|antigen_species=homo,-19.956719295567698,1.3912649118847538,1.3385334187301599,1
4G6J_2|H|antigen_species=homo,-20.309058396237614,1.6167940147164026,1.9747852404537451,1
4G6J_3|L|antigen_species=homo,19.262131990839862,2.4850640508445414,-0.6348008751994065,0
7E9B_1|H|antigen_species=homo,-19.592039149317237,1.1814462931803882,1.860556867107746,1
7E9B_2|L|antigen_species=homo,20.81126941631147,3.5749915604400546,0.04768652235109222,0
"5UTZ_1|B,F,H,J|antigen_species=homo",-18.09744148379816,0.22633416842868065,-0.26730799373541986,1
"5UTZ_2|C,G,K,L|antigen_species=homo",13.45751299074349,-9.872099512597963,1.0954245699075467,0
3MXW_2|L|antigen_species=homo,19.32385241987151,2.454174766894406,-0.5752006695433112,0
3MXW_3|H|antigen_species=homo,-17.588804181092673,-0.14311790084634549,-2.1930733981749593,1
"4DKE_2|H,I|antigen_species=homo",-20.33233477233761,1.6277667856404587,1.7392082278518848,1
"4DKE_3|L,M|antigen_species=homo",21.026656005365297,3.9189939821278608,0.05117080407978356,0
8U4R_1|L|antigen_species=homo,18.652290375306187,1.8261486546247852,-0.8020777309603463,0
8U4R_2|H|antigen_species=homo,-17.54135286350636,-0.23570278791965524,-2.921543901389099,1
7WI0_2|B|antigen_species=homo,-16.763808029199463,-0.5495329592706807,1.62811132991156,1
7WI0_3|C|antigen_species=homo,-16.488701405715982,-0.7057228141608595,1.6850318433864142,1
7WI0_4|D|antigen_species=homo,19.342887996118172,0.8383348160443868,0.32464918626641903,0
7WI0_5|E|antigen_species=homo,18.983388546201812,0.6317789754698728,0.14983920977103013,0
7WI0_6|H|antigen_species=homo,-15.228866503526152,-1.7332750796022809,-4.731614948976916,1
7WI0_7|L|antigen_species=homo,15.534519243810538,-6.758866026891526,1.1356671526646276,0
"8U4T_1|F,L,O,Y|antigen_species=homo",18.652290375306187,1.8261486546247852,-0.8020777309603463,0
"8U4T_2|G,H,P,Z|antigen_species=homo",-17.54135286350636,-0.23570278791965524,-2.921543901389099,1
"8SMK_2|B,E|antigen_species=homo",-20.375297331645687,1.6579370451791011,1.819865441000323,1
"8SMK_3|C,F|antigen_species=homo",20.895186315036458,3.81407277359251,0.004677901325759876,0
"8SML_2|B,E|antigen_species=homo",21.036466260914416,3.848726657486093,0.09678300732078905,0
"8SML_3|C,F|antigen_species=homo",-20.244748406059514,1.5758991320061406,1.6905655102167403,1
2XQB_2|H|antigen_species=homo,-18.62383002120011,0.43328917074114204,-2.6041692817673296,1
2XQB_3|L|antigen_species=homo,14.092533711658309,-9.40050251471959,1.3632322828762304,0
1N8Z_1|A|antigen_species=homo,20.917391996342964,3.798637972137563,0.026179229538716455,0
1N8Z_2|B|antigen_species=homo,-20.12559328257152,1.5069797893987193,1.7014941012937237,1
5HHX_2|H|antigen_species=homo,-20.4963214669148,1.7474985332887973,2.351108200419944,1
5HHX_4|L|antigen_species=homo,13.190715361615913,-9.894448047980852,0.9006148058185991,0
"7BXA_2|B,H|antigen_species=homo",-17.774835291211264,0.01753180698580853,-0.4150852452217836,1
"7BXA_3|C,L|antigen_species=homo",19.63444577536367,2.5065887318687707,-0.36454709673356833,0
"8U4S_1|A,E,L|antigen_species=homo",18.652290375306187,1.8261486546247852,-0.8020777309603463,0
"8U4S_2|B,F,H|antigen_species=homo",-17.54135286350636,-0.23570278791965524,-2.921543901389099,1
5WT9_1|H|antigen_species=homo,-19.423611018307074,1.0588144274969051,1.544145305614984,1
5WT9_2|L|antigen_species=homo,20.746419164986378,3.6194270139877296,-0.042194038470900676,0
8U4Q_1|L|antigen_species=homo,18.652290375306187,1.8261486546247852,-0.8020777309603463,0
8U4Q_2|H|antigen_species=homo,-17.54135286350636,-0.23570278791965524,-2.921543901389099,1
8U03_1|H|antigen_species=homo,-19.61409459924988,1.1902558648357073,1.330898289726032,1
8U03_2|L|antigen_species=homo,13.530475134356015,-9.650666051007308,1.0426020627063952,0
8U08_1|H|antigen_species=homo,-19.73928916800085,1.2677648165404338,1.4232128136352091,1
8U08_2|L|antigen_species=homo,13.706864359917036,-9.51796952890604,1.115818809259688,0
"6BFQ_1|A,C,E,H|antigen_species=homo",-17.078539778936424,-0.38729517040192785,-0.8939362838102322,1
"6BFQ_2|B,D,F,L|antigen_species=homo",19.63508255683418,2.994349131936085,-0.5781289789656506,0
4OQT_2|L|antigen_species=homo,20.6945970886609,3.682955623558237,-0.11023569634494251,0
4OQT_3|H|antigen_species=homo,-20.504726929317968,1.749860550924159,2.212856040947501,1
"5SX5_1|K,L|antigen_species=homo",20.50990180679609,3.473241321909235,-0.12890906574556563,0
"5SX5_2|H,J|antigen_species=homo",-17.01194889183553,-0.4490088362032674,-0.7132067502135756,1
5OB5_2|H|antigen_species=homo,-18.869629980266122,0.5950358314518813,-2.276807795595141,1
5OB5_3|L|antigen_species=homo,20.44584063577349,3.5189302153555406,-0.20489269037701208,0
4P59_2|H|antigen_species=homo,-20.602685762597293,1.792036356962296,2.1547231574551136,1
4P59_3|L|antigen_species=homo,21.102737655664264,4.010981322154557,0.06790258076761638,0
8TZW_1|H|antigen_species=homo,-19.5962309534919,1.1826136526318707,1.3839782430377359,1
8TZW_2|L|antigen_species=homo,13.387424772087275,-9.703043246717373,0.9579379309898927,0
5GRJ_1|H|antigen_species=homo,-17.35078853672321,-0.1775947465451847,2.110159925241147,1
5GRJ_2|L|antigen_species=homo,14.572429949766285,-7.615502747377519,0.8234376919187119,0
"6ZTR_1|A,H|antigen_species=homo",-17.441131384842596,-0.16452675902510971,-0.3754214456344514,1
"6ZTR_2|B,L|antigen_species=homo",21.11514869999582,3.999451124876379,0.08416472651493899,0
7LFB_1|H|antigen_species=homo,-17.094331245738857,-0.41435483065974543,-1.8491316769911097,1
7LFB_2|L|antigen_species=homo,18.473519302257685,1.978413693994955,-0.985367608996725,0
"6O9H_1|A,H|antigen_species=homo",-15.925790676181633,-1.102997263589396,0.13910858756318353,1
"6O9H_2|B,L|antigen_species=homo",15.949023765794381,-1.7326938957840112,-1.0233452070323734,0
7KPG_1|H|antigen_species=homo,-20.152224836859574,1.5183333858812316,1.7744872255526425,1
7KPG_2|L|antigen_species=homo,13.828092621763991,-9.13858867299968,1.01785947825106,0
5CZV_2|H|antigen_species=homo,-19.370022766821446,0.8813963983098412,-2.379212387640804,1
5CZV_3|L|antigen_species=homo,21.09297372889881,3.9236732380078685,0.10102275418797628,0
"5WK3_1|P,R,T,V|antigen_species=homo",20.252067457586826,3.098350791340264,-0.17265019607319473,0
"5WK3_2|Q,S,U,W|antigen_species=homo",-18.615464257136285,0.4812941063393349,-1.5475446109025717,1
"4Y5V_1|A,D,G|antigen_species=homo",-16.364941751409837,-0.7805945420514281,1.8638519685104833,1
"4Y5V_2|B,E,H|antigen_species=homo",13.929812908306433,-7.641639385754471,0.3500907754080682,0
"7VYT_2|B,H|antigen_species=homo",-15.593596613385637,-1.498301771942482,-4.358003840313953,1
"7VYT_3|C,L|antigen_species=homo",18.034651700437976,-0.29987963542342155,-0.14505876310011193,0
"6MFT_1|A,H|antigen_species=homo",-18.77704854888773,0.5228478926446665,-2.6630892494236247,1
"6MFT_2|B,L|antigen_species=homo",20.879232366665534,3.5547035042191655,0.0903534136649966,0
"7MNL_2|H,K|antigen_species=homo",-20.118607356075763,1.502128202740653,1.6825167953444253,1
"7MNL_3|L,M|antigen_species=homo",21.02770097219171,3.8633793478767897,0.08257706750022849,0
"6JJP_1|A,D|antigen_species=homo",-20.429852562870607,1.703952065788476,2.1760257364599447,1
"6JJP_2|B,E|antigen_species=homo",19.246469528516144,2.5118079220985994,-0.6805513375921529,0
"4MXV_2|E,L,X|antigen_species=homo",20.92830165710495,3.8229265762024864,0.022507095484560095,0
"4MXV_3|F,H,Y|antigen_species=homo",-19.830582333381397,1.2919134359189932,0.8201656495407142,1
8B7H_1|L|antigen_species=homo,19.8986182166786,2.8837314326834838,-0.3460307269645659,0
8B7H_2|H|antigen_species=homo,-18.748835757779503,0.5311802979478186,-2.1227960744677037,1
"5G64_2|H,I|antigen_species=homo",-19.574065028769493,1.1641026677525856,1.3730502169541852,1
"5G64_3|L,M|antigen_species=homo",20.729009958979102,3.586958478834938,-0.015684476543413733,0
8R9X_2|H|antigen_species=homo,-16.473067295916465,-0.7040085987126374,1.9521900459583355,1
8R9X_3|L|antigen_species=homo,17.358744902630324,-1.089457672988151,-0.2766591701271662,0
2WUC_3|H|antigen_species=homo,-20.56771601418649,1.7690624719928727,1.7912973898135305,1
2WUC_5|L|antigen_species=homo,21.049970638320403,3.937161099649796,0.060472674079239785,0
"8JJ1_1|E,H|antigen_species=homo",-18.580156632558776,0.41812834047420394,-2.4086333222960277,1
"8JJ1_4|F,G|antigen_species=homo",20.51516208372959,3.5672694834310663,-0.17815307317309376,0
"5D72_2|H,M|antigen_species=homo",-20.435382484867873,1.6951451325832718,2.1053578487299713,1
"5D72_3|L,N|antigen_species=homo",14.000914880584386,-9.530610994784762,1.3440442985463517,0
"6WAS_1|A,H|antigen_species=homo",-19.6469621742206,1.2231009763389116,1.6243798569322772,1
"6WAS_2|B,L|antigen_species=homo",13.025196529632202,-10.05428713779098,0.8508416486983468,0
3P11_1|H|antigen_species=homo,-20.220301790402573,1.5591414035953512,1.6198064783530863,1
3P11_2|L|antigen_species=homo,20.986164405727404,3.8571284274709434,0.05101089542107871,0
6AOD_1|A|antigen_species=homo,20.471349429700737,3.5018871940091145,-0.17536591457862824,0
6AOD_2|B|antigen_species=homo,-19.116464018186495,0.7281793685625467,-2.461625867830108,1
1UJ3_1|A|antigen_species=homo,20.30869710743042,3.498327320374584,-0.30144091160356334,0
1UJ3_2|B|antigen_species=homo,-17.68228258650307,-0.10792130268670316,-2.1034161529154844,1
"4ZFF_1|A,H|antigen_species=homo",-20.476215291488035,1.719648332196652,1.889557101262032,1
"4ZFF_2|B,L|antigen_species=homo",21.019349034660177,3.8922742107853128,0.05917106769538741,0
2XTJ_2|B|antigen_species=homo,19.19171908589117,0.8384973943732074,0.203199132962037,0
2XTJ_4|D|antigen_species=homo,-14.548316807056253,-2.1474378318112652,-5.031201360773388,1
"7SHZ_2|C,E,I,K|antigen_species=homo",-16.11430342458482,-0.9654016747246681,0.899550950062026,1
"7SHZ_3|D,F,J,L|antigen_species=homo",16.733550843871154,-0.9515282152707297,-0.7371053562728402,0
"5X8L_2|K,L,M,N,O|antigen_species=homo",21.070375594149482,3.9132178980746457,0.08732292466545613,0
"5X8L_3|F,G,H,J,S|antigen_species=homo",-20.70155700762354,1.8485912084927096,1.8841260092957712,1
"8JNK_3|I,J,K,L|antigen_species=homo",-20.458121947907834,1.7071603241824782,1.8874081882545661,1
"8JNK_4|M,N,O,P|antigen_species=homo",20.81701252933188,3.756312407666898,-0.028418709801940407,0
"3U30_2|B,E|antigen_species=homo",20.94522106616281,3.86732311997838,0.013153732765868542,0
"3U30_3|C,F|antigen_species=homo",-20.408862421267628,1.6752094667789175,1.7611317993610456,1
7AMP_3|H|antigen_species=homo,-18.40874636362019,0.3150472401325975,-2.551765112390678,1
7AMP_4|L|antigen_species=homo,18.902077066620503,2.150657727660238,-0.7701497201597483,0
"6XXV_1|A,D|antigen_species=homo",-19.452440776027668,1.108214000650571,1.6051179710028287,1
"6XXV_2|B,E|antigen_species=homo",20.501930706104087,3.5833108957299613,-0.1919976592961385,0
3THM_1|L|antigen_species=homo,13.525915982250316,-9.813223909537992,1.125035933828793,0
3THM_2|H|antigen_species=homo,-17.40844746590843,-0.1763923473411912,-0.28553912398442227,1
5OCC_2|H|antigen_species=homo,-20.444151433079437,1.7097103926996344,2.1665463618518648,1
5OCC_3|L|antigen_species=homo,13.782860516064192,-9.812981167013561,1.3307696203456263,0
"8UKY_1|A,L|antigen_species=homo",19.52342933077576,2.5053551958762155,-0.44530029535074617,0
"8UKY_2|B,H|antigen_species=homo",-17.99348637980991,0.0987491997538483,-2.066142053546149,1
5VEB_1|A|antigen_species=homo,-20.589619805233195,1.7934634512689418,2.154054894876843,1
"5VEB_2|B,L|antigen_species=homo",21.096214204201644,3.9876465940433006,0.07283142814703149,0
5VEB_3|H|antigen_species=homo,-20.683241344581273,1.852146170399198,2.251627826287124,1
"8V52_2|C,E|antigen_species=homo",20.85701120302306,3.583039524001421,0.08301950644683083,0
"8V52_3|D,F|antigen_species=homo",-19.944997590873992,1.4137207568155872,1.969234688280022,1
"2J6E_2|H,I|antigen_species=homo",-11.089511854779838,-4.137624127856294,-2.955145649932694,1
"2J6E_3|L,M|antigen_species=homo",13.887116256304452,-9.447702442983172,1.2268299726777243,0
5TZU_1|L|antigen_species=homo,18.90426778301682,2.51410098779835,-0.9309152413800619,0
5TZU_2|H|antigen_species=homo,-19.272219272418013,0.9897107384906226,1.2957407681498898,1
"8JNR_3|G,H,I,J|antigen_species=homo",-20.458121947907834,1.7071603241824782,1.8874081882545661,1
"8JNR_4|K,L,M,N|antigen_species=homo",20.81701252933188,3.756312407666898,-0.028418709801940407,0
"4HCR_1|H,M|antigen_species=homo",-17.985186061502457,0.029125712814669684,-2.815278367009818,1
"4HCR_2|L,N|antigen_species=homo",18.886799226752835,1.9577216780528501,-0.6854659553768528,0
3L5X_1|L|antigen_species=homo,20.460363719842466,3.336928418097339,-0.12567736646592811,0
